X,Y,concentration,wind_speed,wind_dir
0.2755,1.0875,0.00225,0.01566,330.76777
4.0165,0.9715,0.00138,0.01066,327.29384
0.3045,1.0875,0.00223,0.01284,344.60009
0.1595,0.8555,0.00211,0.01782,304.25186
0.9715,0.9425,0.00334,0.01363,51.46495
0.0435,0.9715,0.00189,0.02977,90.40416
3.0305,0.8845,0.00491,0.03088,147.19007
3.4945,1.0005,0.00403,0.03792,15.08813
2.5375,1.0295,0.00581,0.05536,270.36223
3.4075,0.8845,0.00349,0.0559,76.19493
3.4365,0.8845,0.00341,0.05328,81.53836
3.3785,1.0005,0.00417,0.04448,2.53823
3.2335,0.8845,0.00428,0.029,164.35851
3.3785,0.8845,0.00359,0.0544,66.87055
1.4645,0.9425,0.00481,0.0437,337.91371
3.4655,0.8845,0.00335,0.0499,86.21953
1.4065,1.0585,0.00506,0.04245,357.16455
0.4205,1.0875,0.00221,0.00829,225.39109
4.2485,0.8555,0.00137,0.01121,197.70768
4.3645,0.9715,0.00139,0.00389,318.6478
4.6545,0.8555,0.00131,0.03926,89.7519
1.8125,0.9425,0.00513,0.03847,202.19138
0.8555,0.8555,0.00245,0.02203,20.03865
3.6975,1.0005,0.00366,0.01529,4.80098
4.6255,1.0875,0.00133,0.02367,86.26965
4.7705,1.0875,4e-05,0.0,180.0
4.5675,0.9715,0.00135,0.01822,270.18868
0.7685,0.8555,0.00229,0.02453,146.50424
4.4805,0.8555,0.00137,0.01093,287.40718
0.8265,1.0875,0.00341,0.01339,81.75491
2.7115,1.0295,0.00605,0.01852,34.23924
0.9135,0.8555,0.00265,0.02485,43.71176
0.6525,0.8555,0.00219,0.04052,112.18478
0.0435,1.1165,0.00184,0.07979,90.88328
3.9295,1.0005,0.00148,0.01153,298.87608
0.0145,0.8845,0.00177,0.01705,91.07522
3.0305,1.0295,0.00519,0.03141,146.64887
3.0015,1.0295,0.0053,0.03145,145.40047
2.1895,0.9425,0.00565,0.03533,211.45878
0.1595,1.0005,0.00214,0.01558,310.78473
