X,Y,concentration,wind_speed,wind_dir
1.7835,0.6815,0.00473,0.02104,341.0312
0.9425,0.5945,0.00247,0.05782,78.95242
0.9135,0.8265,0.00256,0.02498,43.86462
2.5955,0.6525,0.00454,0.05436,89.75758
1.8125,0.7975,0.00489,0.02784,359.32088
2.8855,0.7685,0.00495,0.02191,171.44467
3.0595,0.7685,0.00462,0.02738,146.65239
2.2185,0.7975,0.00532,0.03584,217.97314
1.0585,0.8265,0.00321,0.08276,82.65515
1.2325,0.8265,0.00317,0.11041,72.55465
4.0165,0.6235,0.00136,0.02945,209.96932
3.9585,0.7395,0.00137,0.0184,195.57746
0.1595,0.7395,0.0021,0.01672,299.97022
4.1325,0.7395,0.00135,0.02297,204.51208
1.9285,0.5655,0.00471,0.02917,197.39152
3.1755,0.6525,0.00417,0.01956,133.79875
4.0455,0.6235,0.00135,0.03061,210.25105
2.9145,0.7685,0.00492,0.02354,162.65033
1.5805,0.8265,0.00426,0.04254,284.08198
2.3345,0.6815,0.00494,0.02388,193.90822
1.4065,0.8265,0.00328,0.12148,66.84971
2.2475,0.6815,0.00508,0.03552,219.9522
4.3355,0.6235,0.00135,0.02201,212.64293
4.2775,0.7395,0.00136,0.0176,208.76373
2.3635,0.5655,0.00475,0.02461,202.22943
3.2915,0.7685,0.00367,0.03362,70.88607
3.2625,0.7685,0.00388,0.01689,38.9935
0.3915,0.7395,0.00209,0.03523,92.18009
0.5075,0.7395,0.00212,0.04895,99.32376
3.2915,0.6525,0.00366,0.0246,70.85064
2.3055,0.7975,0.00516,0.02455,185.82208
2.7695,0.7975,0.00508,0.02408,45.23551
1.6675,0.8265,0.00475,0.03747,325.89002
3.7555,0.6525,0.0018,0.11065,273.62188
2.5955,0.5655,0.00442,0.04513,272.2348
2.7115,0.5655,0.00435,0.05099,73.64407
3.7555,0.7685,0.00202,0.11144,270.99751
2.6245,0.7975,0.00495,0.0525,83.31631
3.8135,0.6525,0.00161,0.09486,274.1592
0.8845,0.6235,0.00232,0.01783,179.29308
0.9425,0.6235,0.00248,0.05426,77.75407
1.7255,0.7105,0.00464,0.02331,321.88143
1.8415,0.7105,0.0048,0.02381,180.07219
3.8135,0.7685,0.00171,0.08828,275.47294
3.0595,0.6815,0.00448,0.02526,146.0394
2.1315,0.7105,0.00518,0.04616,226.96646
1.0295,0.7395,0.00285,0.09532,82.09433
0.0725,0.7685,0.00204,0.02642,279.56572
2.8855,0.5655,0.00438,0.02851,30.63978
1.2035,0.6235,0.00327,0.05129,88.83815
3.9295,0.6525,0.00138,0.02143,206.64876
1.0585,0.7395,0.00287,0.10517,80.65322
1.2035,0.7395,0.00318,0.09597,78.39268
0.0435,0.6525,0.00204,0.0412,274.17578
3.0595,0.5655,0.00427,0.02414,154.953
3.9875,0.6525,0.00136,0.0258,207.61787
3.0885,0.6815,0.00441,0.02465,143.27885
1.2905,0.6235,0.00352,0.0375,272.52208
2.2475,0.5945,0.00492,0.03759,221.99174
2.2765,0.7105,0.00509,0.0304,211.95943
3.4655,0.5655,0.00281,0.11499,84.58589
0.5075,0.7685,0.00212,0.04905,98.91312
0.4785,0.6525,0.00211,0.04336,99.61222
2.3345,0.7105,0.00498,0.02327,187.68088
3.2045,0.5655,0.00401,0.01767,132.98241
2.5085,0.7105,0.0047,0.04667,282.58606
0.3625,0.6525,0.00209,0.02883,94.13802
3.3205,0.7975,0.00346,0.05995,82.69716
3.3495,0.5655,0.00332,0.0823,84.60389
3.2915,0.7975,0.00372,0.03244,67.5065
4.7415,0.7685,0.00127,0.07775,89.45469
0.6815,0.6525,0.00218,0.04996,107.91637
2.6825,0.8265,0.00512,0.03794,72.22886
4.5675,0.7685,0.00135,0.02127,276.12603
2.7405,0.8265,0.00517,0.02636,54.24752
4.5965,0.6525,0.00134,0.02492,276.95964
0.8845,0.7685,0.00238,0.02127,17.31064
3.5525,0.7975,0.00245,0.13182,276.33251
2.7405,0.7105,0.00475,0.03611,63.94587
2.7985,0.5945,0.00444,0.03693,55.29013
3.7265,0.7975,0.00221,0.11793,89.43153
1.8995,0.6235,0.00475,0.02636,193.20318
4.7125,0.6525,0.0013,0.05924,89.63248
2.1025,0.6235,0.00497,0.04335,222.68175
0.0435,0.7975,0.00197,0.01935,275.36596
0.2755,0.6815,0.00209,0.01383,255.42097
2.9725,0.7105,0.00469,0.02501,156.40735
0.1305,0.7975,0.00209,0.0206,293.03061
4.0745,0.6815,0.00135,0.02687,206.40296
1.0875,0.7685,0.00295,0.11296,79.75549
1.2615,0.7685,0.00318,0.11159,73.79012
3.9295,0.7975,0.00139,0.01391,357.89872
2.1315,0.6235,0.00499,0.04415,224.33935
3.0885,0.7105,0.00446,0.0252,143.53474
1.1455,0.6525,0.00308,0.07155,84.06392
3.9875,0.6815,0.00136,0.02374,204.75154
3.2045,0.8265,0.00429,0.02406,156.09795
4.3645,0.5655,0.00135,0.02309,212.18951
1.4355,0.6525,0.00378,0.02115,272.73662
0.4205,0.6815,0.0021,0.03811,96.69051
4.1905,0.6815,0.00135,0.02692,212.11368
2.5085,0.7395,0.00475,0.05022,281.27637
